GeneID	GSM8035914	GSM8035915	GSM8035916	GSM8035917	GSM8035918	GSM8035919	GSM8035920	GSM8035921	GSM8035922	GSM8035923	GSM8035924	GSM8035925	GSM8035926	GSM8035927	GSM8035928	GSM8035929	GSM8035930
105376756	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7799	2347	1966	2334	1341	1241	1471	993	2965	2995	51	24	269	208	189	167	66	92
23254	255	189	280	139	172	201	104	265	190	1	0	9	9	1	4	4	3
107985467	14	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
107985468	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105376759	1	0	3	0	1	0	0	7	0	0	0	0	0	0	0	0	0
107985469	0	0	0	5	0	0	0	0	11	0	0	0	0	0	0	0	0
200197	142	114	185	54	83	95	71	99	59	2	1	13	6	0	2	0	1
55092	3028	2714	3960	3208	3295	5012	1346	2079	2606	4	9	271	161	97	62	93	114
727684	1	6	6	7	6	19	0	13	3	0	0	2	2	0	1	0	0
114827	48	28	62	33	49	46	0	15	10	2	0	3	1	1	1	4	2
101927417	10	7	14	4	10	7	0	4	5	0	0	0	0	0	0	1	1
101927441	8	3	1	1	4	7	33	3	0	1	1	4	3	2	3	1	1
79180	5793	4933	6475	7226	7254	10405	3498	4574	5035	260	440	2157	932	2081	1506	686	1271
11330	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
63036	2	1	0	1	0	0	0	1	3	0	0	1	0	0	0	0	0
105376767	0	1	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0
51032	6	8	10	5	6	6	0	15	14	1	1	3	0	2	1	2	1
842	641	521	723	678	611	679	673	829	973	28	30	257	98	175	112	78	87
23341	1486	1444	1807	1243	1214	1726	1306	1926	2413	26	8	282	146	48	19	29	36
107397391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79814	18	23	41	6	17	31	18	34	40	0	0	3	2	1	1	3	1
84301	1332	1330	1492	1208	1091	1531	1029	1518	1711	18	5	160	106	51	29	29	35
6248	328	356	353	352	292	357	226	384	485	4	1	40	32	4	2	8	4
23207	4429	4046	5266	5161	4665	7042	3973	5901	6891	40	29	646	335	259	149	104	142
284723	21	10	34	2	10	9	1	10	19	0	0	4	0	0	1	0	0
110806303	2	1	2	0	1	0	0	0	2	0	0	1	0	0	0	0	0
388595	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
54751	617	659	909	496	433	591	548	723	680	0	0	0	1	0	0	1	0
440567	597	513	645	603	532	611	194	358	455	6	33	40	13	211	189	52	244
729614	547	399	659	187	149	294	324	483	498	6	10	50	16	48	43	17	42
23013	5493	4307	5371	1791	1483	2363	2260	3770	3686	47	30	444	331	217	194	121	157
7709	2169	1803	2713	833	979	1563	1571	1646	2038	31	24	320	148	101	75	84	102
149563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
27129	0	0	0	4	1	3	0	0	0	0	0	0	0	0	0	0	0
1187	0	0	3	0	4	0	0	0	0	0	0	1	1	0	0	0	0
1188	0	0	0	0	0	0	0	18	0	0	0	0	0	1	0	0	0
348487	1	6	0	0	2	0	0	10	16	0	0	0	0	0	1	0	0
1969	391	439	639	358	308	456	1593	1077	958	3	5	45	33	11	7	7	10
101927479	17	12	2	5	5	25	0	17	20	1	2	6	1	10	4	3	5
128272	113	89	104	73	53	84	57	142	223	3	2	27	12	11	13	11	8
101927546	36	16	27	22	16	20	0	22	17	0	0	1	1	0	0	0	0
79363	66	75	83	79	75	79	53	103	147	2	0	8	5	2	0	1	7
54455	4474	4136	5073	2724	2954	3857	3719	4129	4390	104	47	856	494	207	170	225	195
26099	2107	1680	2442	2078	1964	2697	1735	1856	2543	52	43	467	304	360	184	104	189
374955	1056	900	1234	926	941	1219	808	1050	1333	43	16	290	217	161	98	60	90
55707	5909	5218	6453	5932	5889	7549	4529	5396	6568	98	145	956	364	510	337	399	452
107984921	64	46	85	14	18	35	53	75	43	5	1	9	5	4	2	1	2
114819	208	161	252	66	56	97	265	279	218	6	1	29	12	5	2	3	4
26871	16	12	8	7	2	4	61	77	77	1	0	3	2	5	6	2	3
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	5	2	1	0	2	0	6	5	8	1	0	4	1	0	0	0	0
107985758	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55672	3096	2515	3248	1417	1592	2269	3127	4136	4966	15	10	209	99	15	14	17	27
105376794	402	334	469	91	91	178	235	376	420	9	1	68	21	7	3	4	8
84809	458	350	588	88	106	186	282	425	501	6	1	71	24	7	2	6	10
11209	3	12	20	2	0	3	23	24	9	0	0	1	0	0	0	1	0
107985736	18	11	20	5	5	2	20	20	45	1	1	3	4	3	1	1	2
26869	4	3	6	3	2	3	26	33	34	1	0	1	2	4	5	1	1
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	5	3	4	2	1	3	28	44	40	1	1	3	2	6	7	1	1
11223	8	3	6	0	3	0	3	15	22	0	0	1	0	0	0	0	0
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
112267871	17	10	23	0	1	3	21	21	33	1	0	5	2	0	0	0	0
7193	2	1	3	0	1	1	0	2	4	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105376805	276	248	348	303	279	339	240	266	320	4	45	49	15	209	109	29	154
791226	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
26870	6	3	11	2	2	4	34	69	61	1	3	4	1	7	5	1	3
9696	365	233	478	117	133	136	159	290	400	10	0	58	22	4	1	2	6
4237	274	291	440	206	204	293	522	512	595	0	0	1	1	0	3	1	4
105376806	36	45	65	26	30	31	59	69	62	0	0	0	0	0	1	0	1
23400	3582	4066	5365	4191	3999	5243	6196	5343	6057	40	16	348	251	80	54	29	34
6390	5892	6494	6682	6090	6553	8028	4379	6587	6805	114	311	931	522	1495	1028	679	1182
11240	11751	13454	14780	14501	18387	20910	15855	19032	23440	1391	352	10271	5080	3483	2067	2561	2552
105376808	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
400743	2	2	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0
29943	2	1	4	1	1	0	4	0	1	0	0	0	0	0	0	0	0
51702	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	57	118	137	342	468	336	88	157	127	897	808	4251	1826	3656	1805	2276	2794
353238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55920	9832	8555	11887	8427	8070	11719	5475	6847	9302	241	96	2337	1601	949	706	809	879
55160	1349	1431	1809	1639	1951	3080	1279	2079	2632	1	0	104	31	3	1	3	3
107984028	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
81569	0	4	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101927876	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
84966	36	12	32	2	2	13	69	15	11	0	0	0	0	0	0	0	0
105376814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127707	37	30	27	14	30	40	49	2	91	0	0	0	0	0	2	1	0
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8659	783	871	867	623	726	972	968	1114	1231	0	0	24	10	3	3	2	6
100616120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
126917	104	120	223	136	95	114	114	122	162	0	0	11	10	2	0	3	3
105376815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23352	3950	2781	4329	2170	2667	3197	3632	4584	4178	67	39	580	355	214	183	69	171
101927895	152	181	217	134	130	183	188	219	235	4	7	32	20	37	26	11	22
23065	4367	4182	4700	3690	3428	4856	4328	5207	6190	39	13	679	380	75	48	63	96
51154	1606	1426	1835	939	928	1409	1399	1513	1717	2	7	149	68	34	28	34	63
246181	23	28	24	28	21	27	43	22	35	0	2	8	4	2	1	3	2
22977	19	19	40	16	14	30	6	21	22	0	0	6	1	1	0	2	2
100506730	49	38	66	23	19	6	34	66	111	0	0	2	3	0	0	0	0
8574	2392	2355	2709	2207	2427	3447	2849	3231	3513	18	28	407	208	162	97	141	248
54896	1747	1719	2186	2159	2244	3466	1672	1925	1787	18	22	421	207	224	104	125	188
832	14037	12696	13091	13081	11525	15439	7352	8693	8440	244	426	1850	957	1756	1244	899	1520
105376819	6	4	8	0	0	1	10	5	1	0	0	0	0	0	0	0	0
105376818	2	0	0	2	2	0	0	0	3	0	0	0	0	1	0	0	0
105376817	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440574	6476	6092	6798	6486	5854	7441	3586	3925	4698	51	295	421	203	1853	1362	271	1314
100532736	988	1014	1171	1006	901	1262	724	837	827	4	55	57	29	226	167	54	133
644068	74	56	109	193	100	125	122	109	211	0	3	2	3	49	14	2	26
4681	263	305	367	258	235	381	325	350	337	0	0	1	0	1	0	0	1
3362	0	2	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0
255104	118	90	128	103	149	128	118	152	213	1	1	57	35	3	1	5	10
54546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376823	2	2	1	2	3	1	0	4	11	0	0	0	0	0	1	0	0
23252	426	476	580	173	209	277	66	390	397	5	4	47	38	12	11	7	10
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5322	6	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0
26279	0	5	3	10	9	2	40	12	0	0	0	0	0	1	0	0	0
64600	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0
391013	4	4	0	0	0	6	0	6	2	1	1	2	2	9	6	3	5
127733	10	4	4	25	3	0	38	49	64	8	4	19	20	27	36	10	5
101928017	0	0	4	1	2	1	0	13	0	1	2	2	2	58	65	1	16
105376825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0	3	0	1	0	0	2	0	0	0	0	0	1	0	0	0
339505	12	0	3	0	7	0	0	2	4	0	0	0	0	0	0	0	0
55450	3812	3109	4859	1343	1070	1492	2810	3572	5633	0	0	0	0	0	8	2	5
79594	3787	3615	4104	3559	3665	5101	3485	3774	4470	50	53	710	370	240	148	292	233
163933	72	56	64	19	17	53	44	124	118	0	0	0	0	0	0	0	0
978	37	25	42	121	136	149	335	259	271	114	680	246	157	2469	2081	275	710
65018	2708	2498	3426	2339	2674	3380	4854	5853	6481	144	177	781	427	785	489	415	482
102464833	63	77	123	55	92	148	159	208	202	5	15	36	16	31	17	13	13
100861548	2534	2327	2832	2232	2482	2954	3234	4198	4591	94	101	589	342	458	311	290	344
1650	12808	12611	13779	11980	13350	16554	9889	13807	16157	211	208	2486	1168	1379	919	1137	1533
57576	34	16	25	24	26	21	7	22	15	0	0	0	0	0	0	0	0
400745	13	14	9	9	4	0	0	10	11	0	0	0	0	0	0	0	0
112268222	3151	2517	3718	1364	1545	1833	2508	4109	5317	36	19	310	153	91	77	116	107
50809	12937	10253	14484	5293	5815	7431	8949	14693	18282	187	121	1436	707	833	576	522	772
8672	6184	5334	7037	2573	2463	3969	2383	3506	3193	46	15	500	282	122	91	63	78
105376830	10	7	13	4	0	5	0	7	25	1	1	1	1	0	1	0	1
105376829	1	1	2	4	0	3	0	20	0	0	0	1	0	0	3	0	0
100302155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1889	928	975	1400	463	548	964	2386	2834	3537	81	22	279	215	218	136	26	42
100506801	4	6	10	0	0	0	0	7	3	1	0	1	1	0	0	0	5
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	190	173	314	156	166	302	98	370	428	3	3	50	31	9	5	6	6
249	124	125	248	13	46	35	175	163	234	0	1	0	0	0	0	1	0
105376834	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
5909	652	522	796	113	51	106	21	126	155	0	0	0	0	1	0	0	0
84196	2700	2390	3035	1685	1728	2278	2063	3456	2969	110	62	729	407	236	155	207	221
401944	13	6	10	11	7	6	16	42	28	0	0	0	0	0	0	0	0
3339	90	64	112	124	63	44	170	324	275	0	0	1	0	0	0	0	0
23436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
101928043	7	7	16	4	6	10	35	10	3	0	0	3	2	2	0	1	4
29092	348	398	436	339	359	441	413	498	480	7	11	88	31	47	41	40	56
112268223	35	30	48	34	33	38	31	57	65	0	3	6	3	4	4	6	4
998	10558	10625	12206	9911	8499	12022	7372	9508	10951	344	412	1823	1508	2723	2423	1266	1950
54361	2	12	1	0	5	2	1	4	0	0	0	0	0	1	1	0	0
105376845	17	5	6	5	2	3	10	13	6	0	0	0	1	1	2	0	1
105376850	1	3	1	0	1	1	4	15	18	0	0	0	0	0	0	0	0
107985377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9923	2018	1961	2357	1405	1131	1508	798	1574	1881	38	12	304	170	54	47	34	51
2046	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	22030	19320	24356	27985	26903	36668	3463	3265	4026	0	0	50	13	0	0	11	11
714	34265	32171	34346	45211	33853	49979	6336	7035	7316	0	0	400	125	14	0	87	126
713	58187	57175	67330	79810	77713	108582	12590	12362	14153	0	1	66	23	1	0	65	20
2048	4867	4399	5861	3005	3529	5003	5531	4570	6110	9	7	226	131	36	28	45	59
100616391	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
100422914	90	107	121	41	87	110	108	105	96	0	0	5	3	0	1	1	1
646262	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729059	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23028	14807	13127	16965	6181	6607	7832	11191	14516	20182	94	46	1545	1058	236	151	372	356
100422866	6	3	6	4	1	0	1	7	10	0	0	1	1	0	0	0	0
7798	2060	1761	2422	2129	2102	2276	1588	2188	2547	16	26	277	174	169	160	103	201
3352	3	6	8	14	2	7	64	88	86	0	0	0	0	0	0	0	0
100996511	146	71	161	28	28	62	0	333	247	3	1	17	9	0	0	1	0
10236	14651	13627	16655	8745	8922	11142	7200	10209	12371	270	234	2427	1656	855	644	666	879
80818	2821	2701	3460	1188	1097	1506	2568	3333	4254	22	7	162	153	30	27	55	23
148898	141	108	157	50	37	76	117	236	258	2	1	10	2	4	2	3	1
6920	5	2	15	0	3	0	12	2	0	0	0	0	0	0	0	0	1
55616	636	660	777	294	201	252	1156	1120	1109	0	0	1	5	0	0	0	1
1870	104	103	150	27	59	26	55	9	15	4	0	38	36	28	10	24	39
101928163	4	1	2	0	0	0	3	0	1	0	0	1	1	0	1	0	1
105376859	7	2	1	4	2	0	8	1	0	0	0	0	0	0	0	0	1
3399	2469	2165	3204	2721	2526	3716	818	683	859	1	4	25	4	39	35	14	19
107984928	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
259283	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
6135	4566	3813	5118	4570	4270	5294	6198	7108	8159	23	141	376	176	1138	1350	368	1547
6924	5378	5093	5693	4088	4686	5279	5976	7974	9896	42	35	579	352	178	143	192	253
100506963	418	378	423	255	278	245	476	603	743	3	4	46	21	13	7	9	14
57095	2006	1794	2070	1683	1871	2152	1859	2883	3428	28	59	241	152	287	156	187	301
105376860	279	243	286	229	270	297	124	252	229	9	14	86	41	44	43	39	48
11313	2276	2161	2790	2551	2586	3838	1547	1886	2286	64	129	795	340	679	397	342	471
2582	1978	1905	2394	1601	1875	2613	897	1151	1479	11	19	606	243	97	49	140	197
3155	2322	2149	2448	2375	2565	3070	2636	4116	3861	37	59	448	223	245	155	252	267
105376861	4	5	5	3	10	5	11	44	27	0	0	1	0	2	2	3	3
2517	127961	142895	121551	247461	323768	346294	120251	167162	191143	239	222	3834	1746	1191	780	2325	1889
1269	588	731	605	536	903	1025	342	1072	1259	185	102	932	551	435	490	634	513
107984929	6	8	11	18	10	30	0	19	6	0	0	10	2	1	1	4	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	4872	5272	6066	3651	4371	5092	3513	7203	7265	203	299	1059	1059	895	663	796	1116
10772	7426	7365	8556	4563	4984	6072	5056	8429	9878	155	265	1018	656	1084	683	514	757
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984931	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
127294	0	1	0	8	1	3	1	0	0	0	0	1	1	0	0	0	0
107985737	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58985	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
163702	1035	900	1062	1138	1053	1635	548	813	1057	2	0	139	104	7	4	12	26
284632	2	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
105376871	1	0	0	0	0	0	0	0	0	1	0	13	5	1	3	4	7
57822	1	4	3	2	36	1	0	4	9	1	0	10	6	17	21	16	3
90529	81	69	90	96	76	81	85	129	105	0	0	20	19	1	11	5	13
57185	980	862	1072	678	741	1312	1639	2477	3066	30	11	262	184	39	24	47	71
100750325	1	0	0	3	3	4	0	0	3	0	0	0	1	0	0	0	0
11123	257	382	309	395	327	550	299	521	772	1	4	68	18	4	10	13	24
100506985	14	19	25	14	9	31	24	27	33	0	0	6	3	0	0	0	2
400746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10250	7484	6196	8570	5414	5570	7073	5228	7767	10012	122	167	1172	602	911	712	339	692
25932	17705	20517	24074	16729	19565	23201	24275	28923	34517	318	189	2048	1609	928	683	731	783
105376876	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	4917	4439	5372	3191	3562	5484	848	1185	1357	22	15	473	197	238	135	65	143
102465437	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	124	69	84	48	48	79	1	38	17	5	0	30	14	10	6	7	1
105376878	281	249	324	96	131	177	34	34	64	2	0	35	14	7	8	5	3
100616365	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105376879	1	2	6	0	1	0	0	2	9	0	0	2	0	2	0	0	2
25949	2609	2312	3021	2168	2266	2544	4549	6146	6986	69	190	382	210	1209	706	348	920
57035	3768	1903	3620	710	905	2380	1133	3015	2593	180	526	788	440	1477	916	551	1157
105376882	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6007	24	20	22	18	11	13	64	50	58	0	0	1	1	0	1	1	1
23585	7401	7433	8388	8041	8010	9439	8236	9342	10351	198	427	1159	758	2291	1474	930	1780
6006	3507	3692	4135	3831	3864	4433	4062	4850	5361	101	212	639	483	838	567	588	758
55219	1514	1252	1497	805	791	1154	1175	1722	2043	20	14	123	84	120	97	75	118
26119	301	393	528	619	596	753	392	516	638	18	16	104	67	104	40	28	47
57134	1155	1285	1659	1385	1163	1352	1709	1421	963	6	2	44	22	24	17	8	7
57190	3027	2841	3693	2278	2081	2996	1865	2936	2357	43	24	566	317	172	109	65	113
56181	4606	4318	4920	3159	3097	4088	2896	4221	4644	93	111	846	398	438	275	370	418
646471	523	398	500	210	252	454	244	393	417	11	5	92	33	26	15	16	28
79000	808	816	843	481	572	607	478	786	723	16	27	188	124	80	58	137	140
164091	45	44	30	34	32	57	112	68	44	0	5	15	6	24	28	10	12
3925	59017	57599	69311	20027	19854	25378	35414	50703	65638	87	308	1256	844	791	740	1486	3002
100500808	1309	1196	1475	377	400	564	814	1019	1207	1	8	30	11	15	12	34	45
105376885	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5051	2079	1970	2116	2265	2761	3254	1843	3192	3536	102	89	814	469	448	368	474	484
101928216	21	16	19	2	13	14	0	5	9	0	0	0	0	1	0	1	5
2134	38	54	50	26	38	73	0	27	30	0	0	5	1	0	1	2	0
7780	24	29	13	21	61	23	0	16	6	0	0	0	0	1	0	0	0
105376910	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
84676	5	0	4	0	0	9	0	5	1	0	0	0	0	0	0	0	0
149420	2940	3265	3842	1518	1343	1846	2030	3127	4486	13	7	135	91	45	31	51	33
105376886	0	0	1	0	2	1	2	0	6	0	0	0	0	0	0	0	0
79927	4	3	8	3	3	1	1	5	0	0	0	0	0	1	2	0	0
110806296	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51042	352	374	523	269	293	490	388	523	545	2	23	57	16	118	107	21	105
10256	46	29	37	5	9	14	2	55	54	0	0	0	0	0	0	0	0
378807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
101928303	8	7	5	7	5	8	0	0	4	0	0	0	1	2	1	0	2
64793	1213	1204	1482	937	958	1584	303	1030	1250	60	21	475	176	101	66	90	100
83442	26015	24194	30393	34680	31397	42583	18655	21309	24448	1018	5840	9949	5920	28129	26335	6909	22837
91544	890	816	1325	899	933	1421	627	801	894	15	77	282	124	505	358	102	463
1043	1416	1688	2714	2886	2886	3852	1271	1507	1753	47	267	965	374	2180	1433	334	1835
55057	1	4	9	0	0	4	0	4	0	1	9	5	2	18	8	1	5
257101	1	2	15	0	5	0	0	2	0	2	0	2	1	21	13	14	17
79727	7	4	5	0	1	0	0	4	3	0	0	0	0	2	0	0	0
79947	1788	1994	2418	1650	1739	2188	2059	2452	3287	26	19	232	108	76	60	66	81
101928324	22	24	31	6	10	16	13	17	24	1	0	4	4	2	2	4	1
3151	17100	17939	18928	12155	15751	17982	26979	40175	45054	138	347	1224	609	1795	1115	1715	3586
6195	8373	7663	9026	8510	8209	9823	5302	6462	7386	415	214	2931	1503	1284	626	911	770
100302190	1	0	1	3	1	1	0	1	0	0	0	0	0	0	0	0	0
105376888	3	1	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0
101928728	10	8	9	23	14	18	19	13	30	0	0	5	2	2	0	2	5
8289	2277	2291	2808	1449	1337	1838	2179	3350	3026	45	45	369	287	341	272	103	194
55650	1124	1114	1182	993	1044	1318	880	1939	1853	45	63	378	271	218	99	187	177
84243	1423	1507	1796	1635	1396	2464	1787	1854	2050	43	11	424	226	119	99	49	52
2810	5	1	12	16	0	5	8	1	2	0	0	0	0	0	0	0	0
54707	1125	903	1304	976	895	1286	1423	1459	1789	34	52	200	136	212	118	120	153
63906	914	963	1242	960	847	1140	1319	1356	1273	15	14	197	99	100	74	64	90
10726	6558	5766	7370	4424	4286	5802	5201	6032	6964	52	206	848	339	727	424	413	746
8431	4	6	4	6	2	8	0	0	2	1	0	4	2	1	0	0	1
126695	1	0	5	1	6	3	0	0	0	0	0	1	0	1	1	0	1
388610	112	93	93	67	46	71	92	97	173	0	0	10	6	3	0	2	0
115572	60	28	77	40	33	39	40	7	9	0	0	2	3	3	3	6	1
101928391	2	4	1	0	1	0	4	4	5	0	0	0	0	0	0	0	0
6548	973	847	1007	1378	1371	1858	512	1195	1088	41	18	379	218	117	73	27	64
102723760	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23038	458	327	408	248	208	373	220	410	331	13	6	87	41	79	37	17	23
84065	1613	1508	1963	1321	1400	1841	2836	2782	3719	43	106	344	217	581	391	208	358
644961	762	751	751	933	923	1112	316	517	681	72	55	385	275	174	138	254	260
84958	34	15	50	68	110	112	81	82	102	16	9	175	54	62	26	59	79
9064	592	592	699	665	664	1021	421	538	503	1	1	77	44	0	3	3	7
8547	11	10	7	1	9	1	0	8	0	0	0	0	0	0	0	0	1
388611	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
2827	72	73	91	63	55	81	47	37	17	0	2	8	1	0	1	1	1
10163	3272	3333	3080	3417	2600	3682	3707	4732	4362	105	150	692	450	806	698	222	548
105376892	6	2	5	2	8	5	0	2	9	0	0	0	0	0	1	0	0
27245	208	191	209	129	76	126	93	187	214	0	2	10	9	16	18	6	9
2268	1595	1609	1764	1796	2340	3297	2772	3342	3948	541	472	2529	1588	2516	1622	1532	1516
111216282	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
2537	385	457	556	834	835	1356	625	447	507	4	7	70	30	41	25	27	96
199870	424	450	510	445	386	369	227	534	640	10	9	60	46	35	41	24	21
23673	6409	6720	7229	5820	6324	7768	6808	7680	9466	34	31	409	274	208	129	180	194
5511	2979	2650	3273	1620	1574	2381	2620	2430	2766	37	18	373	261	178	125	104	153
677774	6	7	4	0	2	6	9	25	20	1	1	2	1	1	2	1	0
9473	3421	3222	4001	3940	4060	5274	2946	4159	5163	210	156	1904	741	1234	704	405	549
6118	5297	5105	5842	4213	4517	5657	5280	7722	8356	188	361	1372	803	1507	1002	1131	1738
27293	83	61	116	54	49	111	84	66	68	35	48	168	81	471	300	193	252
55113	596	650	738	747	786	1120	398	877	841	82	82	509	319	621	352	288	339
2140	1480	1417	1643	977	705	1242	1158	1402	1487	24	23	110	95	108	86	61	79
5724	13116	13373	16444	17223	18462	22855	21422	26152	28966	452	818	5140	2930	5157	3203	3024	3693
22826	9259	8958	10435	7008	7086	9002	4981	8514	9459	163	300	1380	755	1487	1033	975	1571
93974	5069	5510	6423	4587	4831	6616	3920	4874	5633	64	307	540	245	2009	1270	374	1402
83667	2299	2487	2741	2429	2294	3105	1119	1794	1775	51	20	382	235	182	99	72	85
54797	1001	887	1112	673	537	852	529	719	700	13	27	128	76	153	107	90	84
65979	2579	2105	3200	1473	1212	1818	1718	2245	2754	35	39	314	189	274	173	107	150
1104	2137	1816	2503	1468	1439	2126	1144	1202	1661	13	21	245	158	101	59	130	174
8420	341	247	409	125	170	244	222	403	348	4	17	47	35	59	55	32	55
6080	0	0	1	0	0	4	0	0	3	0	0	0	1	0	0	0	0
26768	4	2	3	0	1	5	0	5	3	0	0	2	3	1	1	0	0
54952	767	731	1030	559	579	649	1098	1512	1712	17	40	155	77	96	112	50	123
85028	264	158	288	43	85	179	201	422	469	2	12	14	9	60	57	21	50
692212	7	9	15	1	5	3	10	5	7	0	0	1	1	0	0	0	0
677838	29	20	29	4	8	27	1	5	6	1	1	1	1	1	0	1	0
677825	13	9	11	5	2	7	0	3	0	0	1	1	0	0	1	1	0
