GeneID	GSM6255117	GSM6255118	GSM6255120	GSM6255121	GSM6255122	GSM6255123	GSM6255124
102723407	0	0	0	0	0	0	0
105379202	0	0	0	0	0	0	0
105379203	0	0	0	0	0	0	0
646096	1	0	0	0	0	0	0
283755	27	66	48	67	64	46	56
100996379	0	0	1	1	0	0	0
727832	0	0	0	0	0	0	0
729786	0	0	0	0	0	0	0
606	1	1	0	17	6	6	4
100422949	0	0	0	0	0	0	0
100287399	0	0	0	0	0	0	0
100847060	0	0	0	0	0	0	0
348120	0	0	0	0	0	0	0
654499	0	0	0	2	5	1	1
105379205	0	0	0	1	0	0	0
105370715	0	0	0	0	1	0	0
105370714	0	0	1	0	1	2	4
646214	6	10	12	4	2	3	2
112268154	0	0	0	0	0	0	0
646243	0	0	0	1	0	0	0
100422844	0	0	0	0	0	0	0
102724631	0	0	0	0	0	0	0
100847005	0	0	0	0	0	0	0
727924	0	0	0	1	0	0	0
105369274	0	0	0	0	0	0	0
107987218	0	0	0	0	0	0	0
102724760	0	0	0	0	0	0	0
107987219	0	0	0	0	0	0	0
646370	0	0	0	0	0	0	0
102724971	0	0	0	0	0	0	0
105379208	0	0	0	0	0	0	0
105379207	0	0	0	0	0	0	0
100422935	0	0	0	0	0	0	0
100996331	0	0	0	0	0	0	0
440225	0	0	0	0	0	0	0
103504741	0	0	0	0	0	0	0
101927079	0	0	0	0	0	0	0
390538	0	0	0	0	0	0	0
283694	0	0	0	0	0	0	0
390539	0	0	0	0	0	0	0
107984743	0	0	0	0	0	0	0
388077	0	0	0	0	0	0	0
107984785	0	0	0	0	0	0	0
642131	0	0	0	0	0	0	0
107983983	0	0	0	0	0	0	0
101928039	0	0	0	0	0	0	0
100302233	0	0	0	0	0	0	0
646396	1	0	1	0	0	0	0
105370721	0	0	0	0	0	0	0
390535	0	0	0	0	0	0	0
440243	0	0	0	0	0	0	0
100132101	0	1	1	2	0	0	0
400322	155	322	227	71	51	49	57
101927846	1	0	1	1	0	0	1
283796	0	0	0	0	0	0	0
339005	1	3	1	1	1	0	2
283683	0	0	1	2	4	1	4
123606	581	1044	560	706	540	423	506
81614	3130	4932	4309	4587	4175	5671	6693
23191	12258	18267	17259	7736	7488	6152	7487
114791	211	338	177	365	377	191	250
283767	0	0	0	0	0	0	0
100132979	0	0	0	0	0	0	0
100616223	0	0	0	0	0	0	0
102723534	6	10	4	2	1	2	1
102723564	13	25	14	4	3	0	2
102723623	0	0	0	0	0	0	0
105376698	0	0	0	0	0	0	0
653061	3	2	1	0	0	0	1
105370726	0	0	0	0	0	0	0
105370728	0	0	0	0	0	0	0
283685	0	0	0	0	0	0	0
105370729	0	0	0	0	0	0	0
105370730	0	0	0	0	0	0	0
107984793	0	0	0	0	0	0	0
100616275	0	0	0	0	0	0	0
7681	0	0	0	0	0	0	0
54551	0	0	0	0	0	0	1
4692	40	81	74	372	688	367	552
107984787	0	0	0	0	0	0	0
105370731	0	0	0	0	0	0	0
105370734	0	0	0	0	0	0	0
105370733	0	0	0	0	0	0	0
105370732	0	0	0	0	0	0	0
791115	0	0	0	0	0	0	0
102723749	0	0	0	0	0	0	0
102725165	0	0	0	0	0	0	0
101928840	0	0	0	0	0	0	0
791114	0	0	0	0	0	0	0
23742	0	0	0	0	0	0	0
104472715	947	1203	730	2063	2775	2199	2884
6638	637	802	518	1777	2584	2037	2718
8926	636	802	518	1773	2578	2031	2712
347746	6	15	10	14	10	4	11
91380	1	1	0	2	0	0	1
8123	1	12	2	9	5	2	4
347686	0	1	1	0	1	0	1
338427	0	2	0	0	0	1	0
100506965	8	31	5	17	10	3	14
338428	3	1	0	0	0	1	4
100033413	0	0	0	0	0	0	0
100033414	0	0	0	0	0	0	0
100033415	0	0	0	0	1	0	0
100033416	1	3	3	2	4	1	3
100033417	0	0	0	0	0	0	0
100033418	1	1	1	0	0	0	0
100033419	0	0	0	0	1	1	1
100033420	0	0	0	1	0	0	0
100033421	0	0	0	0	0	1	0
100033422	0	0	0	0	0	0	0
100033423	0	0	0	0	0	0	0
100033424	0	0	0	0	0	0	0
100033425	0	0	0	0	0	0	0
100033426	0	1	0	0	0	0	0
100033427	0	0	0	0	0	0	1
100033428	1	0	0	0	0	0	0
100033429	0	0	0	0	1	0	0
100033430	1	0	0	0	0	1	0
727708	0	3	1	0	2	0	0
100033431	1	0	1	0	1	0	2
100033432	2	2	0	0	0	0	0
100033433	1	3	2	0	0	0	0
100033434	0	0	1	0	0	0	0
100033435	3	1	0	0	1	0	2
100033436	0	0	0	0	0	0	0
100033438	0	0	0	0	0	0	0
100033439	0	0	0	0	0	0	0
100033820	0	1	0	0	0	0	0
100033821	0	1	0	0	0	0	0
100873856	0	0	0	0	0	0	0
3653	75	117	51	45	35	30	44
145624	0	0	0	0	0	0	0
338433	0	0	0	0	0	0	0
100033437	0	0	0	0	0	0	0
100033440	0	0	0	0	0	0	0
100033441	0	0	0	0	0	0	0
100033442	0	0	0	0	0	0	0
100033443	0	0	0	0	0	0	0
100033444	0	0	0	0	0	0	0
100033445	0	0	0	0	0	0	0
100033446	0	0	0	0	0	0	0
100033447	0	0	0	0	0	0	0
100033448	0	0	0	0	0	0	0
100033449	0	0	0	0	0	0	0
100033450	0	0	0	0	0	0	0
100033451	0	0	0	0	0	0	0
100033453	0	0	0	0	0	0	0
100033454	0	0	0	0	0	0	0
100033455	0	0	0	0	0	0	0
100033456	0	0	0	0	0	0	0
100033458	0	0	0	0	0	0	0
100033460	0	0	0	0	0	0	0
100033603	0	0	0	0	0	0	0
100033799	0	0	0	0	0	0	0
347745	0	0	0	0	0	0	0
100033800	0	0	0	0	0	0	0
100036563	0	0	0	0	0	0	0
100033801	0	0	0	0	0	0	0
100033802	0	0	0	0	0	0	0
100036564	0	0	0	0	0	0	0
100036565	0	0	0	0	0	0	0
100033803	0	0	0	0	0	0	0
100033804	0	0	0	0	0	0	0
100033805	0	0	0	0	0	0	0
100033806	0	0	0	0	0	0	0
100033807	0	0	0	0	0	0	0
100033808	0	0	0	0	0	0	0
100033809	0	0	0	0	0	0	0
100033810	0	0	0	0	0	0	0
100033811	0	0	0	0	0	0	0
100033812	0	0	0	0	0	0	0
100033813	0	0	0	0	0	0	0
100033814	0	0	0	0	0	0	0
100033815	0	0	0	0	0	0	0
100033816	0	0	0	0	0	0	0
100033817	0	0	0	0	0	0	0
100033818	0	0	0	0	0	0	0
100036566	0	0	0	0	0	0	0
100873857	0	0	0	0	0	0	0
100036567	0	0	0	0	0	0	0
100033822	0	0	0	0	0	0	0
338429	0	0	0	0	0	0	0
7337	1791	3215	2328	779	536	363	584
105370737	0	0	0	0	0	0	0
107984789	3	0	0	0	0	0	0
57194	194	172	4322	35	32	205	227
107984770	0	0	1	0	0	0	0
100616474	0	0	0	0	0	0	0
105370738	0	0	0	0	0	0	0
100128714	0	0	0	0	0	0	0
100189063	0	2	0	0	0	0	0
105370739	0	0	0	0	0	0	0
503519	0	0	0	0	0	0	0
107984780	0	0	0	0	0	0	0
105370740	0	0	0	0	0	0	0
2562	4	5	9	29	48	20	29
112268151	0	0	0	0	0	0	0
2558	0	0	0	0	0	0	2
2567	1	0	0	0	0	0	1
107984766	0	0	0	0	0	0	0
101928869	0	0	0	0	0	0	0
105370741	0	0	0	0	0	0	0
4948	0	0	2	1	2	0	0
8924	1563	2566	1315	398	397	260	345
645202	0	0	0	0	0	0	0
100132565	0	0	0	0	0	0	0
100616228	0	0	0	0	0	0	0
100616382	0	0	0	0	0	0	0
283768	0	0	0	0	0	0	0
100132202	0	0	0	0	0	0	0
100996738	2	1	0	2	2	1	2
440248	55	108	63	11	12	15	8
653720	3	6	6	2	0	1	3
107984746	0	0	0	0	0	0	1
440253	0	0	0	0	0	0	0
100289656	7	12	10	4	7	5	7
646278	27	46	18	24	49	28	22
728310	0	0	0	0	0	0	0
321	21	14	15	36	32	29	42
23359	0	0	0	1	3	7	1
56160	606	777	643	1043	1154	724	1040
100130111	0	0	0	0	1	0	0
105370743	0	0	0	0	0	0	0
7082	162	305	1095	67	68	138	232
653073	6	10	3	2	1	0	2
89837	4	3	6	2	2	1	1
653075	15	26	13	6	5	0	4
105370747	0	0	0	0	0	0	0
26082	0	0	0	0	0	0	0
102724055	1	3	3	1	0	2	0
89832	7	13	9	2	3	4	2
105370751	0	0	1	0	0	0	1
101059918	13	24	21	2	6	4	5
101927788	3	7	3	1	1	5	3
105376704	2	9	5	3	4	1	3
100288203	19	58	30	9	7	3	4
100996413	0	0	0	0	0	0	0
727909	8	23	11	5	3	1	4
101927579	1	0	2	1	0	1	0
100288380	3	11	10	6	4	1	2
102725021	14	18	23	19	22	12	27
728498	15	24	24	6	4	3	9
89839	4	13	42	2	1	1	5
100288637	13	11	63	2	2	8	12
107984025	0	0	1	0	0	0	0
101930434	0	0	1	0	0	0	0
390561	3	13	19	3	0	1	0
22909	363	633	460	395	279	195	269
54893	670	1503	1026	884	707	540	849
4308	3	1	1	0	1	1	1
105370752	0	0	0	0	0	1	0
406993	0	0	0	0	0	0	0
102725022	3	16	6	3	1	3	3
283710	1	1	3	0	0	0	0
51621	3284	3815	6442	1398	938	1616	1985
105376707	0	0	0	0	0	0	0
105370939	1	0	1	1	0	0	0
107987220	0	0	0	0	0	0	0
161725	6	15	6	12	17	15	12
105370753	1	2	5	0	0	0	1
105370940	0	0	0	0	0	0	0
1139	7	12	9	7	1	3	2
105370754	0	1	0	0	0	0	0
102724078	0	0	0	0	0	0	0
105376709	0	0	0	0	0	0	0
112268159	0	0	0	0	0	0	0
653125	4	6	9	1	1	1	1
107987221	0	0	0	0	0	0	0
89838	4	5	8	7	6	3	3
728047	18	35	19	3	5	5	4
105376710	2	6	5	2	2	1	2
101060588	0	0	0	0	0	0	0
100653133	0	0	0	0	0	0	0
107987222	5	7	13	0	0	2	0
100288615	9	16	12	5	6	4	5
100996255	30	38	30	10	25	12	13
101928042	1	10	4	6	9	9	10
643699	12	39	23	8	5	5	2
9824	48	106	75	9	17	19	21
114118903	115	141	100	875	492	912	591
6447	103	111	72	872	486	906	586
105370757	0	0	0	0	0	0	0
105370756	5	2	4	0	0	0	0
26585	470	698	681	3553	1023	2801	1713
100131315	16	14	23	121	47	116	58
342184	594	1288	894	169	96	103	190
107984089	1	3	1	1	2	0	1
105370759	0	0	0	0	0	0	0
100652857	0	0	0	0	0	0	0
101928134	0	0	0	0	0	0	0
6263	5	7	8	1	0	1	2
57099	288	374	670	439	429	382	410
1133	1	4	5	0	0	0	0
107984748	0	2	1	0	0	0	0
56851	2107	3042	3214	4769	4948	4539	5256
161779	96	182	82	39	28	10	22
79768	795	1010	963	3347	2089	3282	2866
51234	1245	1517	1346	1616	1601	1818	2058
9990	3146	5474	2484	1223	935	864	1111
55505	5197	6423	3712	11086	13430	11688	14208
256646	0	0	0	5	0	0	0
254531	780	988	866	515	521	585	630
23015	74	164	154	22	17	10	24
100302160	0	0	1	0	0	0	0
440270	31	62	65	10	8	7	13
100422845	0	0	1	0	0	0	0
105370762	0	0	0	0	0	0	0
57369	0	0	0	0	0	0	0
101928174	0	0	0	0	0	0	0
70	0	0	0	1	1	1	0
107984776	0	0	0	0	0	0	0
9716	1471	2582	1436	920	710	547	694
54989	585	1102	645	501	221	166	285
105370764	0	0	1	1	0	3	1
105370763	0	0	0	0	0	0	0
105370765	0	1	0	5	3	1	4
388112	0	0	0	0	0	0	0
89978	100	176	108	226	170	144	196
723972	19	37	14	12	7	5	5
100500904	1	0	0	0	0	0	0
100507466	6	7	1	26	43	32	49
105370766	0	0	0	0	1	0	0
100616293	0	0	0	0	0	0	0
100507480	0	0	0	0	1	1	3
102724214	0	0	0	0	0	0	1
105370767	0	0	0	0	1	0	0
105370769	0	0	0	0	0	0	0
105370768	0	0	0	0	0	0	0
105370770	0	0	0	0	0	0	0
84529	134	174	139	99	121	75	80
161635	0	0	0	0	0	0	0
145845	0	0	0	0	0	0	0
4212	120	261	122	68	68	42	56
102466875	0	0	0	0	0	0	0
105370772	0	0	0	0	0	0	0
105370773	0	0	0	0	0	0	0
145942	37	43	44	13	11	11	8
107984774	130	214	305	136	57	197	75
101928227	126	198	276	116	46	162	56
107984773	83	120	221	71	66	48	46
107984760	3	3	6	0	4	5	8
161742	7784	12461	9825	6414	5279	5496	5472
283742	481	833	568	334	244	156	190
10125	749	1568	932	212	139	86	87
105370774	21	43	20	10	6	7	5
107984739	0	0	0	0	0	0	0
107984725	0	0	0	0	0	0	0
105370775	2	2	0	0	0	0	0
400359	1	0	1	4	0	0	0
105370776	0	0	0	0	0	0	0
102724253	0	0	0	0	0	0	0
105370777	0	0	0	0	0	0	0
105370781	0	0	0	0	0	0	0
105370780	0	0	0	0	0	0	0
400360	0	0	0	0	0	0	0
105370783	0	0	0	0	1	0	1
105370784	0	0	0	0	0	0	0
7057	115	320	44	8	11	0	26
161835	2	3	2	0	0	0	1
105370785	0	0	0	0	0	0	0
105370941	0	4	2	0	0	0	0
11245	5	6	6	7	19	5	10
105370786	0	0	0	0	0	0	0
100505534	0	0	0	0	0	0	0
440275	830	1529	1098	447	301	213	329
6727	6521	8739	8785	9530	11007	9974	12099
100131089	32	47	45	207	155	162	228
105370787	0	1	0	6	1	3	1
90427	952	1040	926	1585	739	235	583
701	20	55	22	18	18	5	9
107984763	0	0	0	0	0	0	0
106821730	4	4	5	14	17	5	11
56924	1	1	5	14	16	5	10
644809	0	0	0	8	3	2	1
100131244	54	88	88	129	46	52	56
5330	6413	8958	5880	4799	4341	3302	4867
112268152	0	0	0	0	0	0	0
100505573	2802	3767	2001	2230	1565	795	990
388115	78	107	47	46	31	12	20
644844	0	0	0	0	0	0	0
85455	129	90	87	56	50	13	16
90417	288	399	132	459	412	158	209
3712	2027	2808	2240	1837	1647	1202	1762
22893	1593	2022	2142	587	562	315	332
113189	240	313	354	161	111	45	64
90416	1206	1622	2584	1571	1981	3752	4558
359821	14	25	47	18	9	33	31
27079	312	372	426	313	311	269	286
100189229	0	0	0	0	0	0	0
57082	22	54	35	2	0	2	1
100505648	6	5	1	1	2	0	5
5888	64	117	104	39	76	50	46
55177	1600	1893	2566	1652	1241	1317	1283
2644	264	289	222	1474	1600	1492	1548
55192	550	677	539	1684	1757	1605	1677
643338	15	22	25	1	1	1	2
84936	524	624	509	693	638	397	449
54866	0	0	0	2	0	2	0
102724362	124	125	74	253	233	248	226
6692	2223	2913	1431	2219	1507	1282	1412
171177	2	3	2	4	0	0	3
57617	3293	3854	4117	1939	2156	1185	1482
105370943	2	5	2	0	0	0	1
54567	192	389	413	2	21	5	14
79094	79	128	85	406	143	101	137
105370789	0	0	0	0	0	0	0
112268144	44	70	67	6	4	0	2
54617	1045	1424	1633	170	100	84	100
105376713	1	0	0	0	0	0	0
161829	0	2	2	4	5	0	10
11261	2060	3472	1774	6439	4469	3231	4269
729082	2041	4510	1933	2321	1409	1233	1564
11339	15	26	13	16	18	23	27
51203	74	114	67	26	86	39	48
51103	637	969	642	1133	1367	1378	1663
23168	1390	2308	2684	403	302	220	427
105370790	0	0	0	0	0	0	0
3706	12	13	14	14	6	8	3
4058	0	2	4	0	1	0	0
26015	971	1220	1022	242	203	112	160
7301	72	81	76	20	37	21	23
105370791	0	0	0	0	1	0	0
23269	880	1712	1474	135	45	103	140
693211	0	0	0	0	0	0	0
23005	682	978	774	116	93	65	78
8681	82	115	78	51	73	47	41
100137047	93	145	94	78	120	89	96
100137049	40	52	34	11	12	5	6
51332	80	90	590	0	3	2	6
100423013	0	0	0	0	0	0	0
105370792	176	262	408	37	46	85	121
30844	4819	6214	15468	1635	1931	4254	5273
101928363	0	2	14	1	1	1	1
101928388	0	0	0	2	0	2	0
123745	1	0	0	0	0	0	2
105370793	0	0	0	0	0	0	0
283748	0	0	0	0	0	0	0
255189	0	0	0	0	0	0	0
23339	1847	2647	2922	1557	1016	773	1173
693212	0	0	0	0	0	0	0
105370795	66	103	93	86	73	75	100
25963	1771	2744	2748	2023	1773	2040	2441
2595	442	737	971	406	364	542	653
825	332	700	272	393	991	409	897
105370794	0	0	0	1	1	0	0
64397	2721	4895	3078	811	449	394	662
8773	2730	4465	2648	4783	4807	3881	5197
255252	818	1322	1095	1306	1340	1019	1312
55142	730	1242	768	424	263	280	345
57519	81	142	155	10	9	6	7
146059	383	557	407	234	218	128	139
146057	180	412	329	134	95	79	90
197131	531	1123	882	414	272	243	313
80021	563	923	2102	1042	1068	2826	3037
23582	1424	1635	1023	2958	3155	2896	3455
2038	0	0	0	0	0	0	0
9333	5	0	0	0	5	3	15
116179	0	0	1	0	0	1	3
9836	211	312	181	187	216	148	177
161823	143	234	167	227	179	98	143
146050	388	742	604	110	81	50	72
27229	387	602	234	182	114	97	122
7158	627	1111	632	192	140	82	120
4130	1281	1568	1571	22	37	21	55
9677	420	689	294	511	439	384	441
1159	12	13	8	40	37	37	53
161497	0	0	0	0	0	0	0
117155	10	20	9	7	5	3	9
110006325	119	212	108	223	195	172	187
548596	9	11	11	53	55	37	57
554225	0	0	0	0	0	0	0
440278	34	33	36	17	12	8	10
2923	15997	28246	25432	7990	8014	7961	7666
80237	57	109	56	21	27	37	30
10169	10377	12388	11263	18489	29986	26608	29573
100529067	3741	4343	3826	6780	10695	9530	10863
100302254	4884	5627	5256	8574	13266	11947	13505
619189	286	384	267	538	420	306	393
25764	590	594	547	433	585	428	472
4236	1137	1602	1374	467	388	277	302
79968	40	75	17	22	24	18	15
84978	0	1	0	0	0	0	0
728758	4	4	2	4	7	2	5
113201	1229	2436	1254	755	560	578	758
51496	342	734	585	790	441	572	714
645212	62	125	72	102	59	40	44
8669	1994	3333	2082	1371	849	846	853
80208	1258	2304	2575	823	521	424	719
197135	42	75	167	50	34	50	47
567	56198	87425	155437	207564	216548	170509	220777
113218500	7380	12978	21673	28879	24909	20315	28018
100419583	1035	1789	4693	1592	1396	4126	5073
140691	3	2	17	12	9	25	24
653381	92	155	57	126	134	105	144
105370798	0	0	0	0	0	0	0
145645	0	0	0	0	0	0	0
6652	452	675	304	840	1009	744	935
50506	0	0	0	0	0	0	0
405753	1	0	0	0	0	0	1
90527	1	0	0	2	2	1	1
53905	1	0	4	0	3	0	0
90525	19	24	16	32	27	9	27
100188986	1	0	1	3	0	0	0
100188988	0	0	0	0	1	1	0
100189065	1	0	0	0	0	0	0
101928414	0	0	0	3	4	1	0
9153	0	0	0	2	1	0	1
2628	2346	3217	2035	2010	3624	2494	3636
79029	493	648	825	230	182	193	219
84419	5061	6497	8141	15433	15246	22164	23119
100126311	1157	1785	1939	4823	4271	6363	6822
107987223	25	41	23	75	41	53	86
105376714	42	67	96	68	34	84	84
7782	89	152	135	53	50	28	80
283651	42	36	79	116	83	117	150
109617005	0	0	0	0	0	0	0
26258	1769	3499	1267	2553	2080	1389	2175
58472	11493	16003	18724	16931	14865	19646	21192
105370802	0	0	0	0	0	0	0
107984794	0	0	0	0	2	2	0
105370803	0	0	0	0	0	0	0
107984733	0	0	0	0	0	0	0
80031	0	0	1	0	1	0	3
105370804	0	0	0	0	1	0	0
101928442	0	0	0	0	0	0	0
105370805	0	0	0	0	0	0	0
102724553	0	0	0	0	0	0	1
107984792	0	0	0	0	0	0	0
107984136	0	0	0	0	0	0	0
283652	0	0	0	1	0	1	0
50804	1	0	6	34	16	9	27
399697	0	0	0	0	0	0	0
105370807	0	0	0	0	0	0	0
6557	0	0	0	0	0	0	0
112267905	0	0	0	0	0	0	0
107984756	0	0	0	0	0	0	0
107984758	0	0	0	0	0	0	0
107984755	0	0	0	0	0	0	0
107984757	0	0	1	0	0	0	0
1854	512	779	485	1250	1291	1156	1534
2200	12	32	37	15	10	14	20
105370809	0	0	0	0	0	0	0
22995	56	123	123	1	1	1	3
101928472	0	0	0	0	0	0	0
399694	32	38	47	240	88	270	116
23741	2413	3444	2416	5187	4739	4369	4716
9728	957	1962	2743	492	287	434	577
9318	1298	2596	1531	3249	1720	1236	1709
2585	317	524	322	488	573	469	551
100306975	0	1	0	0	0	1	0
100616332	0	0	0	0	0	0	0
196951	79	91	69	110	112	99	86
2252	3	0	7	5	5	14	23
105370811	0	0	0	0	0	0	0
56986	248	447	233	266	180	119	170
79895	1688	4056	3691	1870	1388	1206	1718
102724587	2	6	6	1	0	0	0
11001	17	17	21	15	15	11	23
3067	0	0	4	0	0	2	5
2553	445	747	705	417	307	321	491
55056	83	82	103	169	102	86	82
100129387	88	103	138	141	106	97	99
100616396	1	0	0	0	0	0	0
9101	1226	2264	1652	393	207	148	237
107984741	0	2	2	0	0	0	0
373509	25	45	24	10	3	2	4
54822	1092	2154	1587	506	228	269	297
84888	2458	4170	6602	3419	3360	3569	4286
23431	358	715	697	479	302	394	324
100132724	1	1	0	0	0	0	1
109729174	1	0	1	1	1	1	1
388121	1320	1032	920	2284	1841	4709	2787
1588	1047	1265	2927	3151	1323	2540	1881
100616369	0	0	0	0	0	0	0
102465855	0	0	0	0	0	0	0
102466250	0	0	0	0	0	0	0
112268146	0	0	0	1	0	3	1
342035	370	230	2293	169	48	161	114
23312	3829	8922	7720	1008	537	467	718
105370816	1	3	2	1	1	0	0
29106	92	125	263	10	7	10	3
256586	774	892	3360	1033	691	3619	4507
29767	357	658	892	397	191	258	405
29766	1990	3462	4115	1717	1302	1446	1851
100422556	0	5	0	0	0	0	0
112268148	43	58	63	16	7	6	12
123169	824	1189	1133	247	160	149	227
112268149	5	1	2	0	5	0	3
112543478	0	0	0	0	0	0	1
5597	1863	3116	2492	2246	1789	1700	1814
112268150	3	19	9	3	0	2	3
10017	0	0	0	0	0	0	0
10681	63	135	63	199	286	197	257
100129973	0	1	1	11	3	1	7
55930	6	15	6	7	4	2	10
105370820	0	0	0	0	1	0	0
100302202	0	0	0	0	0	0	0
105370819	0	0	0	0	0	0	0
4644	2494	4806	3091	413	276	194	344
10776	3287	6453	3183	8380	6894	5030	6265
56204	185	422	209	156	86	39	69
105370821	0	0	0	1	0	1	0
3175	0	0	0	0	0	0	0
105370824	0	0	0	0	0	0	0
101928499	0	0	0	0	0	0	0
107983981	0	0	0	0	0	0	0
105370823	0	0	0	1	0	0	0
105370822	0	0	0	0	0	0	0
105370826	0	0	0	0	0	0	0
256764	0	0	0	2	0	1	1
440279	10	13	6	0	0	1	0
105370827	0	0	0	0	0	0	0
105370829	0	0	0	0	0	0	0
51187	1103	2157	1238	8305	4722	3734	5031
5873	175	344	91	801	484	259	433
101928527	134	221	184	390	319	399	506
9488	219	315	457	438	448	679	805
100533483	966	1857	1059	1635	696	527	993
9236	1143	2301	1294	1903	744	577	1093
693213	0	1	1	0	0	0	0
145788	4	14	7	29	15	6	25
161582	48	105	17	73	78	40	62
107984745	0	0	0	0	0	0	0
26108	6	8	2	23	13	11	14
283659	0	3	9	6	0	2	4
4734	112	225	255	62	29	32	43
64864	247	527	402	84	63	32	48
374618	11	11	9	11	15	16	17
55329	6	12	7	0	1	2	1
105370831	0	0	0	0	0	0	0
105370832	0	0	0	0	0	0	0
54816	120	178	172	92	66	54	55
105370833	7	12	11	4	2	1	2
145783	132	207	275	127	138	89	164
6938	1383	2552	2616	827	555	403	613
109616990	0	0	0	0	0	0	0
283663	29	31	4	7	7	2	4
101928611	0	0	0	0	1	0	0
84952	0	0	13	0	0	0	3
145781	431	728	628	1228	953	712	1095
100820829	10	13	9	7	16	2	6
81488	468	779	683	1322	1046	777	1206
105370834	1	4	1	2	1	2	1
107984724	0	0	0	0	0	0	0
8854	8638	7542	5841	7581	4506	5464	4590
283665	257	192	196	251	182	176	194
366	5164	7311	4185	29832	17516	19749	19882
3990	0	0	0	1	1	0	0
101928694	0	0	0	1	2	2	1
102	3241	6561	3871	4983	3165	2873	3694
664618	1	2	1	2	0	1	1
101928725	4	4	4	7	10	1	2
54629	426	954	499	389	243	134	182
79811	1485	2532	1452	175	117	86	130
54778	1178	2063	2066	788	644	511	658
9133	219	285	222	349	493	401	387
4643	12400	18716	18146	2196	1515	1456	2193
100313886	0	0	3	0	0	0	0
92483	13	39	31	10	8	14	10
145773	44	106	13	31	81	46	69
9245	6	30	3	56	44	33	37
2958	775	1300	615	1950	1991	1498	1620
663	2050	3735	2361	2197	1802	1629	2054
107984803	0	0	0	0	0	0	0
107984802	0	0	0	0	0	0	0
27023	0	0	0	0	0	0	0
105370838	0	0	0	0	0	0	0
105370839	0	0	0	0	0	0	0
105370840	0	0	0	0	0	0	0
302	58729	73858	61780	47888	68659	69306	71603
79664	330	740	617	303	221	194	304
101928784	11	13	16	14	11	10	8
6095	18	34	46	24	23	22	24
105370846	0	0	0	0	0	0	0
100996876	0	0	0	0	0	0	0
105370844	0	0	0	0	0	0	0
102724802	0	0	0	0	0	0	0
105370842	0	0	0	0	0	0	0
107984805	3	0	1	0	0	0	0
105370841	0	0	1	0	2	0	1
105370847	0	0	0	0	0	0	0
107984782	0	0	0	0	0	0	0
101928850	0	0	0	0	0	0	0
107984783	0	0	0	0	0	0	0
100506530	0	0	0	0	0	0	0
54832	1308	2850	3200	357	210	243	325
101928907	0	0	1	0	0	0	0
145741	0	0	0	0	0	0	0
388125	0	0	0	0	0	0	0
107984784	0	0	0	0	0	0	0
255180	0	0	0	0	0	0	0
105370849	0	0	0	0	0	0	0
105370852	0	0	0	0	0	0	0
105370851	0	0	0	0	0	0	0
102724938	0	0	1	2	3	2	1
105370850	1	2	5	1	7	4	3
102465869	0	0	0	0	0	0	0
102464834	0	0	0	0	0	0	0
83660	442	786	2281	125	66	106	113
197003	0	0	2	0	0	1	0
105370855	2	3	11	1	0	1	5
406965	0	0	0	0	0	0	0
105370854	29	46	95	6	1	3	2
7168	313	441	309	237	277	120	172
111064646	26	35	23	22	17	8	11
107984798	0	0	0	1	0	0	0
114294	2593	4657	4118	2681	2254	3077	3489
51065	1222	2017	944	6567	8845	6717	9155
101928972	0	0	0	0	0	0	0
51762	1472	3274	4789	2109	1339	3391	4296
83464	556	981	388	1219	1220	621	939
771	0	4	0	12	2	2	4
102723344	0	0	0	0	0	0	0
9960	711	1219	627	1510	1033	785	991
100130855	89	157	88	212	114	75	118
283807	14	3	3	11	5	2	11
8925	1603	2613	1675	472	330	513	693
494334	0	0	0	0	0	0	0
23604	19	21	54	169	60	82	112
101928988	2	0	4	8	4	2	5
84191	2904	4604	3364	13572	15247	14746	18914
6642	4589	6576	8479	3858	3891	3902	4767
79856	4085	5355	4588	4809	4922	5077	4672
5479	6042	7993	6872	7359	8144	8295	7796
53944	1013	1803	1696	532	363	612	662
9768	16	18	13	32	100	120	88
9325	954	1448	3597	896	1044	2180	2950
105370861	1	0	1	0	0	2	0
23060	1039	1317	832	242	115	34	107
107984736	0	0	0	0	0	0	0
101930091	0	0	0	0	0	0	0
4947	3473	5425	2243	5203	6461	3459	4705
107984737	0	0	0	0	2	0	0
348093	5	9	5	205	141	74	141
100302184	0	0	0	0	0	0	0
80119	4	3	3	2	0	7	3
80301	18574	24316	31082	16879	13113	13696	16592
348094	96	160	119	150	97	99	93
107984754	103	232	201	20	10	8	26
51324	4043	6492	3750	9410	7834	7371	9104
123263	432	680	321	918	935	671	688
123264	2	2	5	30	13	53	14
51285	9	1	13	200	61	92	29
390594	1	0	0	3	0	0	2
390595	30	46	12	0	0	0	3
10081	596	886	670	495	508	345	421
10845	1202	1979	1097	797	639	378	530
8483	1	1	14	5	0	0	8
112268147	27	46	12	41	36	14	20
54956	104	160	65	217	205	103	111
109617003	0	0	0	0	0	0	0
26831	0	0	0	0	0	0	0
26832	0	0	0	0	0	0	0
9543	0	0	0	0	0	0	0
57722	15	8	6	5	10	6	9
54878	976	1914	1106	932	713	595	726
51495	2463	4577	2458	3136	3147	2761	3483
81556	902	1360	932	1772	1705	1544	1522
9187	332	499	579	139	75	44	98
102723464	1	1	0	0	0	0	0
10260	484	986	654	227	120	121	172
109617020	0	0	0	0	0	0	0
